-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,144,145,146,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,169,-1,-1,-1,-1,659,665,665,666,-1,-1,-1,-1,-1,-1,-1,-1,176,177,178,-1,-1,-1,-1,169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,755,661,662,787,661,662,762,661,662,762,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,71,72,-1,-1,-1,-1,-1,-1,659,-1,-1,-1,-1,666,-1,-1,-1,-1,-1,-1,-1,208,209,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,755,-1,-1,787,-1,-1,762,-1,-1,666,-1,-1,-1,75,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,659,-1,-1,-1,-1,-1,-1,666,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,71,72,-1,-1,-1,659,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,666,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,22,23,-1,-1,270,723,-1,-1,-1,-1,-1,-1,-1,-1,698,699,700,-1,75,-1,-1,-1,-1,-1,-1,132,133,134,-1,-1,-1,-1,-1,-1,-1,-1,723,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,730,-1,-1,-1,22,23,-1,-1,-1
-1,-1,54,55,-1,-1,-1,723,-1,-1,-1,-1,-1,-1,-1,-1,730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,164,165,166,-1,-1,-1,-1,-1,-1,-1,-1,723,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,730,270,-1,-1,54,55,-1,-1,-1
-1,-1,86,87,-1,-1,-1,723,-1,-1,-1,-1,-1,-1,-1,-1,730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,196,197,198,-1,-1,-1,-1,-1,-1,-1,-1,-1,659,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,730,-1,-1,-1,86,87,-1,-1,-1
-1,-1,118,119,-1,-1,-1,723,-1,-1,-1,-1,-1,-1,-1,-1,730,-1,-1,-1,-1,-1,-1,71,72,-1,-1,-1,-1,-1,-1,75,-1,-1,-1,-1,-1,-1,-1,659,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,666,-1,-1,-1,-1,118,119,-1,-1,-1
-1,-1,150,151,-1,-1,-1,723,-1,-1,-1,-1,-1,-1,-1,-1,730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,723,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,730,-1,-1,-1,150,151,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,723,-1,-1,-1,-1,-1,-1,-1,-1,730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,723,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,698,699,700,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,659,-1,-1,-1,-1,-1,-1,730,-1,-1,-1,169,-1,-1,-1,-1,665,660,661,662,663,660,661,662,663,662,662,664,-1,-1,-1,851,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,856,-1,-1,-1,169,-1,-1,-1,-1,-1
-1,-1,-1,169,-1,-1,-1,-1,-1,659,-1,-1,-1,-1,730,-1,-1,-1,-1,-1,-1,-1,-1,659,665,257,258,259,260,261,262,263,264,265,266,728,-1,-1,-1,-1,-1,851,-1,-1,-1,-1,-1,858,854,855,-1,-1,-1,-1,-1,-1,132,133,134,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,665,-1,-1,-1,-1,730,-1,-1,-1,-1,-1,-1,-1,659,-1,-1,289,-1,-1,-1,-1,-1,-1,-1,-1,298,728,664,-1,-1,-1,851,-1,-1,-1,-1,-1,696,-1,-1,-1,-1,-1,-1,-1,-1,-1,164,165,166,-1
660,661,662,663,660,661,662,663,662,661,-1,-1,-1,-1,663,660,661,662,663,663,664,659,-1,-1,-1,321,-1,-1,-1,-1,-1,-1,-1,-1,330,-1,-1,662,662,851,-1,-1,-1,-1,-1,696,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,196,197,198,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,353,-1,-1,-1,-1,-1,-1,-1,-1,362,-1,-1,-1,-1,-1,-1,-1,-1,-1,696,-1,-1,660,661,662,663,660,661,662,663,660,660,661,662,663
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,385,-1,-1,-1,-1,-1,-1,-1,-1,394,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,725,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
852,853,854,855,852,853,854,855,854,855,755,-1,-1,-1,-1,666,855,855,855,855,855,851,852,-1,-1,513,-1,-1,-1,-1,-1,-1,-1,-1,522,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,757,757,757,757,757,757,757
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,755,-1,-1,-1,-1,698,-1,-1,-1,-1,-1,-1,851,852,-1,545,-1,-1,-1,-1,-1,-1,-1,-1,554,-1,-1,852,853,854,855,858,-1,-1,-1,-1,858,852,853,854,855,852,853,854,855,852,852,853,854,855
-1,169,-1,-1,-1,-1,-1,-1,-1,-1,755,-1,-1,-1,-1,666,-1,-1,-1,-1,-1,-1,-1,851,852,577,578,579,580,581,582,583,584,585,586,-1,856,-1,-1,-1,-1,755,-1,-1,-1,-1,730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
